|               time |                signal |
|  803970567.6110086 |   -0.8350345654759149 |
|  786071443.5268508 |    0.9790887968927503 |
|  592287018.6558129 |      5.13121992840973 |
|  664489202.8256034 |    -4.466344215729584 |
|   646567286.775609 |    1.0634260403700826 |
|  425636478.9640509 |   -0.9136195509887144 |
| 513568333.75774324 |    -2.226856088983709 |
|  501257843.7160973 |    2.0124269489213913 |
|   37083810.9187992 |   -4.4046384392132465 |
|   708116095.181514 |     1.869648702956175 |
|  620430600.2170095 |    3.8998549760585135 |
|  777808534.6172428 |   -2.7246873382523673 |
|  459409465.6478793 |     2.526876011746018 |
|  379805554.7025306 |  -0.31775021968781264 |
| 291892203.55372113 |    -4.279977518969838 |
|  557228862.4869921 |   -3.2511727420037664 |
|  84163601.69753323 |    0.9773203405605682 |
|   631281669.144046 |    1.4179553579967885 |
|  944570487.9203681 |   -1.9154634122217356 |
|  891237534.9397385 |    1.7070951883312053 |
|  878582579.7633914 |   0.46241303184802574 |
| 344751627.00699544 |    1.9441111687087962 |
|  703100532.0419698 |   -2.9445506835467437 |
|  527337604.7348849 |    -2.476382196022806 |
|  659316955.5805695 |   -1.3678792472735941 |
|  268290633.6751031 |    -7.465816158925734 |
|   607767079.418287 |    1.7557234555026886 |
|  48157370.01461995 |    -0.176440842149445 |
|  695500639.4243271 |    3.6760035303348975 |
| 299271877.65136075 |   -2.6797137128412354 |
|  165635554.9063111 |    0.5321595086389768 |
|  332251940.1232874 |     1.180060066365057 |
|  165437745.5053304 |    -2.532473702872895 |
|   914637981.002319 |   -1.4010495315858105 |
|  284025005.9202085 |    -3.027325202919132 |
| 107607264.84068206 |   -0.5161073285124902 |
|  117001770.2327011 |    0.5803163864971057 |
|   755523598.795747 |   -0.6410541420039264 |
|  838894458.1958599 |  -0.38169332421557145 |
|  35537026.67150827 |   -0.8846093918431541 |
| 121443769.80074678 |    -2.554598997838502 |
|   891008055.063653 |     2.154458454866832 |
|  515092234.2427171 |   -0.6128270297304661 |
|  924419011.6286612 |     1.705185353548896 |
|  581242629.7105081 |     2.250887109348117 |
|   773256387.306404 |    2.9370280882004414 |
|  422676894.3449557 |   -1.6060416512450204 |
|  825464751.2641256 |   -2.9165796003991193 |
| 385404561.72748715 |    1.6667439877040868 |
| 354345962.25189865 |  -0.33296116018457145 |
|  428078522.4578055 |   -1.8775140047003052 |
| 395065181.55388725 |      -4.0442746799593 |
|  844629714.1474856 |     1.051178684814799 |
|  373823809.1629649 |    0.1549470512106362 |
| 371580976.18591446 |    3.2816866022016637 |
|  415942958.0075482 |   -1.5983316174970161 |
|  424544476.3632228 |     3.245621048135883 |
|   662804842.833816 |    -2.412002599487825 |
| 189775925.61632285 |    -3.305718032530867 |
|  722478651.1124369 |     3.283253567093997 |
| 253660972.90227064 |   -0.4766522828817219 |
|  962674138.5244615 |    2.3850682456388377 |
| 132661245.81933758 |    -4.870323325934654 |
|  806796697.3677213 |    0.3331159526146801 |
|  354995450.3924939 |    1.0838290228831098 |
|  84638304.80062273 |     1.185687588779449 |
|    731168775.70882 |       4.0753743523598 |
|  996600854.5534079 |     1.881543408315155 |
|  9592770.783399152 |    -4.598610199421765 |
| 237573387.54052892 |    2.5846586111667884 |
|  461924781.7133454 |    1.1245949677315812 |
|  765258837.9282806 |        2.146440044165 |
|  972503314.3208761 |     -0.60336057081933 |
|  915946998.0362618 |    -3.104566328451413 |
|   587446781.049689 |   -1.5642531146789096 |
|    444375328.09698 |   -0.8923792566832565 |
|   441075940.143165 |    1.0618813751992795 |
|  693991371.4090784 |    -1.203529258938637 |
|  726640973.7095908 |    3.2305906700733003 |
|  734732757.4681122 |    1.2985751969479393 |
| 384220529.62991637 |    -1.714505312717809 |
|  945395911.4439142 |    0.7212849086680295 |
|  793669264.8100342 |    0.7636247132203552 |
| 257814665.46308896 |   -1.6952086167900584 |
|   636486941.979685 |    1.7269825347222827 |
|   845140523.349244 |  -0.06354992380521285 |
|  7775148.666466225 |    -4.854504991136452 |
|  77036274.32303728 |    -2.098251272310447 |
|  989425138.9795341 |    1.4558068959638666 |
|   790965012.233403 |   -0.9891302961300488 |
|  736887380.3041741 |     3.584242391295486 |
|  866389845.7503228 |    0.6735234542812054 |
|  230754122.3479932 |   0.20836045001294995 |
| 105502249.51235221 |    1.4841571089132912 |
|  742935269.4229372 |  -0.45419246987259054 |
|  475156343.2549728 |     6.210773165979291 |
|  759652834.3154135 |     5.610715122120093 |
| 485993132.35851604 |    3.0218938681492213 |
|  275933790.9595235 |    -4.371113551778177 |
|  381783367.1806402 |   0.14826228221201043 |
|  676201398.5128596 |   -2.0714975778818774 |
|  736471030.6946241 |     2.008384169756724 |
|  970604695.1984515 |    -1.681582776145091 |
|  681362718.8213644 |     1.062762918011136 |
| 490451998.87010103 |   -0.5246311646826762 |
| 128403242.09091824 |    -3.456265252527492 |
|   503830931.870658 |   -1.6938467053160062 |
|   409669104.053296 |   -1.0721463910384021 |
| 255597375.79752305 |  -0.39698567193767276 |
|  618066026.2503396 |    0.6201988045293261 |
|  895014448.5863874 |     4.607206685314588 |
|   667502390.906908 |  -0.16602976193253394 |
|  575853355.9110415 |   -2.4425572271767577 |
|  648720482.1640174 |    3.1987058223192535 |
|  961076765.7277606 |   -0.1551173941545059 |
|  864369247.2911634 |      3.38943143519371 |
|  782728776.6542155 |   -0.2616388186826935 |
|  311103320.4530341 |    2.2770763144299093 |
| 271913860.43280005 |   -1.5014394437205976 |
|  957380542.1790437 |   -2.7328803693204424 |
| 516442680.01054484 |   -1.6464763238078208 |
| 417425527.14070404 |    0.5904604836113192 |
|  638863069.0353211 |    2.0921602753960173 |
|    689527361.00259 |   -2.6471578065956303 |
|  768486494.8951564 |     4.348616529079173 |
| 442854587.69839305 |     0.536814968676322 |
|  951314490.1190667 |    -2.378378045030806 |
|  532791285.1196689 |   -0.6776509969326017 |
| 313561379.14129364 |    -1.155400288545248 |
| 203522063.48122004 |   -0.9328353779196369 |
|  985347618.5249186 |    1.1629290761567463 |
|  467839211.4404849 |      1.96417800708964 |
|  702929220.5042403 |    -3.134059939899983 |
| 154604088.04807246 |    -2.574237756385289 |
|  730999386.4763508 |   0.21361742097598624 |
|  660586043.6085817 |    0.6751920331204408 |
|  736428677.0216461 |     3.616234948789697 |
|  906689290.8434371 |   -0.7934154823698232 |
|  793316313.6511385 |   -1.3388107328391725 |
|  394969731.1980225 |   -1.8195277741233684 |
|  922155728.8295786 |    -4.681463219745657 |
|  40945316.89192238 |    -3.560941405032014 |
|  794342109.1021433 |   0.15871785210349443 |
|   837971649.416032 |     4.707605298076624 |
|  541926692.5445466 |   -4.0130706674827135 |
|  630372199.9013208 |    0.6410983897657405 |
|  972483918.5206939 |      3.73443831637496 |
|   397447321.290347 |  -0.36347192750236923 |
| 503539679.79491043 |   -1.0642092861336165 |
|  480051784.5414034 |    3.4630702670905817 |
|  709918762.8463057 |    1.0459289270555079 |
| 17648161.021953877 |    -5.951957937077084 |
|  63605234.39451415 |    2.2070088176675937 |
| 116973441.03324737 |    2.9131467302407197 |
|   830885202.421668 |    -2.301478552778016 |
| 306237837.21658903 |  -0.03857119874250481 |
|  613293781.0052303 |     2.352618867734024 |
|  553551510.4577843 |    3.6061282359382694 |
|  787143098.2780617 |    -4.849148657305506 |
|  824669271.8364531 |   -1.6956729847878411 |
|  819212567.0572398 |   -0.7678462836187422 |
| 56484157.788743936 |   -1.2226938840668113 |
|  890334976.2907652 |     5.656044237454033 |
|  951781563.6217566 |    0.8974467453154064 |
| 221119160.87186334 |    0.8208045734180208 |
|  774973047.5109777 |     4.062134209133249 |
|  415163764.1120025 |  -0.22842264489517028 |
|  463675233.4600328 |    4.3479844339006375 |
|  681397022.1680027 |   -0.8151089245575178 |
|  932778438.3437842 |   0.22777056035570098 |
|  857565703.1779916 |     0.689344243867337 |
|  958202505.8884641 |   -4.9952844521510125 |
|  633603539.0500487 |   -0.3890121234004551 |
|   66610879.5857503 |    2.3695055370917437 |
|  871408446.1753882 |    1.6234772525871963 |
| 360870839.55327904 |   -0.6918848216978037 |
|  639464500.6330788 |    0.8008055079821113 |
|  907399645.8550371 |    5.4766306236778455 |
|  507049382.1470391 |    1.2368898777057749 |
|  859246804.1192756 |     2.789861211280431 |
|  996803057.2772654 |    1.9532644043835028 |
|  998467144.2110355 |     5.419897167434314 |
| 296423408.51681083 |   -0.5327784121388053 |
| 252959707.33706295 |    -2.060649993034454 |
| 217776922.77328897 |    0.5264932083649422 |
|  466561369.3288201 |  -0.19196129830358455 |
|  876663949.5709394 |     4.129216789123318 |
|  438510669.4653493 |    1.2210321719579902 |
| 215743839.18081576 |   0.11436344877674864 |
|  493378685.8838503 |     4.942977672579241 |
|  925035060.0015898 |    0.7809946851530105 |
| 112945808.48818636 |    -3.093580081663977 |
|    386503510.52057 |    -4.892144440853537 |
|   398747022.263814 |    -3.064668880018887 |
| 307956097.59987396 |   -2.0848325953097135 |
|   54963132.7982778 |    -2.439354601491936 |
| 211519833.51021796 |    1.9104820405795082 |
|   936953175.481547 |   -0.7116065579550577 |
| 240287370.38841796 |   -1.4212057931151976 |
|  14856534.49136337 |    -4.211669608853665 |
|  426095858.2863216 |   -1.2159363708104078 |
|  621369748.2806605 |     2.949601780086976 |
|   361079239.830434 |    1.7757264855102792 |
|    958954269.38972 |    1.3998848192308129 |
|  151970892.8486615 |   -3.9839430524182102 |
|  951441911.4448167 |   -0.9474312934383102 |
| 478582824.06742483 |    1.7482207041855333 |
|  807432154.0725442 |    -0.177183862159481 |
|  632933972.8678646 |    -1.526183086655239 |
| 179323449.65903535 |    -2.421488236933069 |
|  37159478.99189653 |   -1.8437088737977507 |
|  946616655.2805835 |   -1.5188992096921206 |
|  890178940.1382366 |    3.7565189932277967 |
|  731034313.7507322 |      3.07578978056259 |
|  458746097.4594796 |   -2.1459382141555867 |
|  419995820.0906918 |     -2.27354388451221 |
|  839212482.3623319 |   -0.9291923562910438 |
|  483796986.1548123 |   -0.6291570304274545 |
| 402465452.66722125 |     2.994657958387589 |
|  380376379.1439956 |     -3.26750892181881 |
|  946461736.4161338 |    -2.848754284267755 |
|  652864566.8120599 |   -0.8748765743504445 |
| 169339220.89386576 |    -2.532877972800632 |
|  739231280.2078025 |    2.5400383643948503 |
| 380206093.80604655 |   -0.8698227231177361 |
|  806772158.2617203 |    -2.702720776307903 |
| 372599367.41561615 |    -2.959242223086698 |
|  206885319.9357672 |    1.2415391768465518 |
|  490579835.9298272 |    3.7263790183503733 |
| 192319910.95160004 |   -0.5541596851950386 |
| 184258019.25975937 |   0.32939793299064823 |
|  300750998.2728121 |    1.3429392232725952 |
|  592167286.3575101 |   0.38180547625621664 |
|  496116152.0456471 |   -1.5797788847335064 |
|   916651965.848682 |   -1.6280552044787677 |
|  646866046.3478327 |    0.6247103949308017 |
| 130464265.64787251 |   -3.8077416177528973 |
|  814693887.3023889 |   -0.1347748052825195 |
| 212830045.41559547 |   -2.0304127025442327 |
|  41717372.15813076 |   -0.7681272526444991 |
|  349609106.7253363 |    1.9329713977262337 |
|  697333929.3987288 |    0.2615290870851694 |
|   263249962.803876 |   -2.7063618355344317 |
|  319836500.0196619 |    0.1019350261485078 |
|  957906735.5540798 |     1.403675522460051 |
|  984033816.7655131 |    3.1557529860565046 |
|  636459955.4717726 |     2.249229016469747 |
|  752907618.3822398 |     8.094635161186014 |
|  962244547.3420842 |     2.919689888870237 |
|  825061691.0954949 |  -0.37696789372403766 |
| 220241295.59959683 |    -2.473752729409447 |
|  238108849.1860416 |   -1.6262393696042428 |
| 310702112.26160705 |    -2.217579656007033 |
|  980508991.0135632 |     3.930488023529319 |
|   638820561.073021 |    3.6001639137404613 |
|  904918391.3805195 |    0.7522316680190316 |
|  13692735.08064639 |   -2.2650079071741875 |
|  766701611.1647047 |   -1.0201733881227488 |
|  4398189.215633064 |    -5.091138823322636 |
|  43288047.57064752 |    -1.597357603804954 |
|   4869305.69801336 |    -4.144104115167173 |
|  206949569.5838911 |  -0.07746224634347276 |
|  329468588.3210785 |   -2.7106431299892275 |
|  959645098.8732843 |    0.6115995890595671 |
|  908882003.9689085 |    -3.181011948003719 |
|  584515439.6911653 |    2.6656798953889567 |
|  811505218.4807972 |    0.9630839874549288 |
| 32130323.874384858 |    -5.362354903491932 |
|  756068014.4411184 |     4.859979857244554 |
|  84222232.80739827 |   -1.1946832501103166 |
|  176347689.9015104 |   -1.5005113736299032 |
|  929786063.1074498 |   -1.3810051459661166 |
| 260141491.15628183 |    -5.575203239562978 |
|   795832542.680759 |   -2.3394667714266477 |
| 529579667.00139827 |    1.0829565063909337 |
|  701435592.5879312 |    -3.310158175807591 |
|  690611763.4381986 |   -0.9615646317376116 |
|  476373396.8019681 |    1.4035297343341924 |
|  718865961.1902016 |    -2.078362640371732 |
| 257145371.67900354 |   -0.9299200149712112 |
| 321865937.92428285 |   -0.7929637584098055 |
|  798957613.6141564 |   -1.0001425033185014 |
|  50721081.17190677 |   -2.2762478031892375 |
| 263743169.41817555 |   -3.0480526668643257 |
| 207976323.19561833 |     1.266685992786807 |
| 222463909.85837504 |     0.929312402947083 |
|  661881732.8601565 |   -1.7107389753129878 |
| 123033846.07450974 |  -0.15407659167048937 |
|  393867177.6888009 |   -2.0688654253745566 |
|  612598885.3272951 |   0.44483428664228963 |
|  320698228.4220442 |    1.5128156857224908 |
| 315733207.26875687 |    -4.230254573023585 |
|   606319799.078946 |     5.301990325644818 |
|  833198993.4042264 |   -2.1447355873389276 |
|  416858990.9837761 |    -5.668050877816741 |
| 48288595.436065786 |   -3.4948719695702337 |
|  884645722.0487244 |     3.322142665366626 |
|  868983448.3808377 |    3.5242182559078086 |
| 367527400.54916346 |   -0.5379956818330522 |
|  634823355.0741819 |    3.3943001865020426 |
| 454105662.53237903 |    -4.437438361872114 |
|  711797099.1442528 |    1.7471443269016915 |
| 129659139.41647999 |   -3.1409883240649403 |
|  87410368.49087524 |   -0.7783215092624455 |
|  956698675.0206236 |     2.433854519728783 |
|   877038968.319115 |   -0.4216911327767261 |
| 156099735.42893675 |    -4.708646320475426 |
| 152870299.25488615 |    -2.731867636148217 |
|  375795542.2150432 |   -1.0028509243206205 |
| 125801235.86291759 |    -4.144115655051453 |
|  874883348.4511558 |     7.149915465871144 |
|  909053773.3668231 |   0.28780511584314106 |
| 54231991.671062626 |    -5.123817996168818 |
|  930733816.2606863 |   -2.4856689855244367 |
|   877729823.266036 |    5.3156197396983345 |
|  828543207.3736475 |    1.3328955871985442 |
|  660993825.0086995 |   -1.3932358413189836 |
| 136885979.77343798 |    -4.258991049416453 |
| 407328280.19644916 |   -2.1416904094260465 |
|  940935015.0810859 |     1.010256927464328 |
|  316155594.2550477 |  0.049256844958763216 |
| 145233256.89969835 |   -6.1035017761728145 |
|   168078738.445829 |   -2.3401571915583577 |
|  528476979.2591216 |     2.094896230406711 |
|  19246544.02198234 |   -1.5777670103151804 |
|  677366662.0179797 |     1.746305453119088 |
| 109356612.68059915 |   -2.2029073973667064 |
| 372972074.71876395 |   -0.9232280921769771 |
|  135022905.2262457 |    -3.348348153315573 |
|  668784900.0068603 |   -0.8426007221754105 |
|  241623639.8476439 |      1.95469138601448 |
|  703964007.4347994 |    -3.143920462782434 |
|  628278499.3699564 |    1.3695776594251354 |
|  344932335.6546634 |   -0.4490300561759575 |
| 45134053.921684906 |    2.8944706471862345 |
|  999415709.8478496 |     5.045365228430573 |
|  642527241.6272558 |    -2.975422213113762 |
|  7021878.276327054 |    -6.963047236472924 |
|  747379661.2547518 |      5.74787224330351 |
| 383347876.48724914 |   -1.6532353570174196 |
|  44156534.09758047 |   -3.6241022284769193 |
| 212896898.42688185 |    1.5199079802232072 |
|  899410709.9646809 |      5.92756330239599 |
| 197468593.12109843 |  -0.28042933739312137 |
|  91142496.42484163 |    1.4468917566972619 |
| 210459582.29768923 |    1.0668281192746525 |
|  993035218.9298112 |    3.6110620514029996 |
|  629440571.7591585 |    1.3597041761314892 |
|  567011453.9156965 |    -2.092517461451487 |
|  540641114.1503757 |     2.002016707613232 |
|  857314519.8815334 |   -0.7992948201067924 |
|  533802454.0805097 |   -1.0484031744303253 |
|  665755310.9703053 |   -0.4529500795045711 |
|  801735999.7120254 |    -1.897812778273697 |
|  951859386.3174344 |      3.57567560466111 |
|  37919547.30806324 |  -0.40495280525296096 |
|  269460576.4854807 |    -1.089140805093426 |
|  765959508.1532712 |     5.522117609221356 |
|  577697083.9731753 |    0.8292605088644502 |
|  369483458.7513964 |   0.10132299753812665 |
|  681583157.0975652 |    -3.766070115011848 |
|  616928650.6213782 |     3.750382677759102 |
| 320351384.00468796 |   -0.8187095873405495 |
|  726107631.2455418 |    6.8896418434040285 |
| 223730170.48251197 |   -1.9118106873753957 |
|  859982554.1257932 |     1.173407724826735 |
| 27936645.991958663 |   0.18447130616247565 |
|  620569062.5999669 |    5.7272531586952695 |
|   652338726.010985 |    0.5309370871729898 |
|  659212119.1488972 |   -1.9375712989482194 |
|  801043036.2839593 |     0.670607990343941 |
|   337049307.688993 |     1.339076572645204 |
|   9399409.99583111 |    -7.426069788067387 |
|  851583430.5728761 |     3.255414999860278 |
|  797049029.9718342 |   -2.6733669420929322 |
|  512558789.6537576 |  -0.11869991253939326 |
|   871002572.569952 |    5.5833285152869845 |
|  405102054.0936671 |   -2.7271144716199958 |
|  844206358.5816252 |   -0.1343826847797811 |
|  725777633.7037308 |    1.6913732696634758 |
|  629579602.8912469 |   -2.1970064695635396 |
|  982429523.6322814 |    0.4113248546711168 |
|  980858358.8281565 |     2.183591979837892 |
|  867019648.9534007 |     3.707710853245374 |
| 362173830.89607126 |    1.3972880584845702 |
| 16536968.238910599 |   -3.5479545460924715 |
|  880646698.6232128 |     7.180542208403715 |
|  41105280.12510206 |    -1.152004626451708 |
|  347425407.4204325 |    1.3954306772682277 |
|   275654080.632134 |   -3.1543685461807973 |
|  999668475.7424399 |    0.6123021676292337 |
|  225948738.1150631 |   0.14149472041038258 |
|  279483032.8564693 |    -8.710201840969065 |
|  355473622.1441549 |    1.6657713446093214 |
|  81222042.40868059 |   -1.5427354054864955 |
|  551062163.7405878 |   -1.1115523724300682 |
|   70058076.6932265 |    1.0231620445445793 |
|  612577944.9402732 |     4.052437935011507 |
|   68524653.9615928 |    -0.134947899061147 |
|  864373924.8621265 |     4.282760585566983 |
|  957725883.6774783 |     1.182764089361768 |
| 380839057.54504645 |   -1.9199376147414264 |
|  604703925.3967916 |     5.245052550087538 |
| 402887980.39200014 |   -1.6969688527451448 |
|  810462421.2713575 |    0.9095290705264767 |
|  99200000.45026034 |    -1.262550630533967 |
|  965040791.0244573 |     1.351012205815078 |
|  869691636.8330184 |     1.371053705219245 |
|  532894061.8730453 |   -1.2603748549098617 |
|   640257785.594742 |  -0.07959872117415989 |
|  805109797.8100278 |    0.6726410272506793 |
| 489311043.63477105 |    3.3421120786785976 |
|  307083222.6656307 |   -2.6419937615115057 |
| 179417740.46338543 |    0.7464604568462214 |
|  733972241.6126635 |    1.2876155989849185 |
|  694564839.8674927 |     2.042005938755322 |
| 526965139.89156044 |   -2.8979564776455478 |
|   921766615.596719 |  -0.47484340671259595 |
|  271110079.3303471 |   -4.9688685764538825 |
| 296125426.87057954 |    -4.713794053427003 |
|  298185439.3504271 |   0.10345254133354631 |
|  349401249.9426804 |   -1.4846713314308644 |
|  696587097.6861726 |   -1.7014361231829707 |
| 131598706.45804949 |     -5.34753126866604 |
|  643972268.0755676 |   -1.2957144916841838 |
|  698075613.4318994 |    -6.876355124840124 |
| 10799849.962161766 |   -2.5694479390667055 |
| 218955606.21679345 |   -0.7830016218057034 |
|  26049011.33219306 |    -3.395404085696754 |
|   283607664.520121 |    -4.091461896440407 |
| 119188967.25353011 |  -0.12846841238533235 |
| 280221892.28783333 |    -5.611174114266485 |
|  587042241.2905507 |    1.4754966411833357 |
| 28232415.413474098 |   -3.1702777840382543 |
|  31061594.92290217 |    -4.179531093486707 |
|   627011231.237387 |     5.047923109576444 |
|  614629396.2604631 |     2.587628470107108 |
|  300677580.1251108 |   -1.1439099431948636 |
|  357423653.8492678 |     3.006041381881734 |
|  559596055.9610474 |    -2.010156626401286 |
| 407558963.21311057 |  0.047657439553627334 |
|  123503672.0252175 |    -3.753011005525739 |
|  980784696.4061347 |   0.15118110143887353 |
|  923031303.9175849 |  -0.39460805575255964 |
|  846204213.1361026 |   0.28904769369740013 |
| 20216337.831875484 |    -1.205929619562097 |
|  92340959.87384005 |    0.5569961561419937 |
|   96004580.3609404 |    -2.088436877251446 |
|  592319142.6172523 |    2.1461093597464913 |
|  630966027.1118046 |    2.5135274501902583 |
|  763219443.0154955 |     4.186716328476379 |
|  725184123.7358136 |   -3.0469582461336455 |
|  741207917.9119537 |    3.6828189964805054 |
|   104528668.913913 |   -2.0573342966441794 |
|  549916879.2637067 |   -2.1664243081695664 |
|  718451140.9908797 |    1.3276661759361152 |
| 268341069.11228406 |   -3.2511936561794537 |
| 279645207.40003395 |    -4.590248079732023 |
|  356292831.6407773 |    6.0536306261070125 |
| 429570779.12044084 |   -1.3440743131479407 |
|  196661700.5180745 |   -0.6215772835024632 |
| 173294311.92632762 |   -0.4511706125769357 |
|  59156031.97535191 |   -1.4015584707021675 |
|  864033983.8363053 |     5.788201016755192 |
| 495223854.18937486 |     0.319261933397176 |
| 264533386.38100988 |     -4.69359927953329 |
| 14636238.972563386 |   -2.8111439063945114 |
|  635893602.2534428 |     2.565722501138322 |
| 307504110.03318524 |   -2.9204960481493742 |
|  648552752.5166854 |  0.025893206314525657 |
| 487477889.78480655 |    4.1572521727874925 |
|  942971115.0840077 |   -2.0424601493729475 |
|  624233167.1386379 |     6.024984371553245 |
| 479058680.94683355 |     1.845235167935984 |
|  999531667.2961905 |    3.1774275040040725 |
|  781297144.3680221 |   -0.5965856166864668 |
|  77480737.26724225 |     1.751757476056798 |
|  99437462.19849837 |      2.01472585416328 |
|   471368094.757904 |    0.3578430461634752 |
|  730752337.0146815 |     5.208902704329225 |
|  565958804.8059503 |  -0.40534942217051634 |
| 188177497.18679765 |   -1.7010388579503866 |
|  396957371.4091352 |    -5.314888252332166 |
| 142281191.49043673 |   -3.0423747881649983 |
|  172159507.1881218 |     0.549868680647382 |
| 118969684.93526016 |    -2.788135008796362 |
|  773189025.1083335 |     2.512717973315197 |
|   678652561.642854 |   -0.8868049684239169 |
| 456811677.80741304 |   -0.6981086574550246 |
|  5374435.791204446 |    -8.951093257957162 |
|  678093931.3839123 |   -0.4928387607154805 |
|   903217328.296307 |   0.04018481745154445 |
|  909361037.0232171 |   -1.3983299800397626 |
|  779547681.2494127 |    0.6650231141032951 |
|  655154791.4614269 |   -1.5495364132946572 |
| 14024291.589284644 |    -5.191841079634015 |
|  827432638.5038642 |     0.814034006544511 |
|  815944051.4304036 |  -0.34727053115749373 |
|  534357254.5624301 |   -0.5183575617003806 |
|   859226271.388457 |     1.520806436154131 |
|  936683278.1133053 |    -3.389503796695475 |
| 287507443.04144436 |   -7.3415107879548245 |
| 167552055.62244913 |    -1.319934182233207 |
| 481353571.38088506 |    2.2270506457591392 |
|  262691252.3121868 |    2.1142360560912574 |
| 336678610.75014484 |     1.389070388118686 |
|  655312591.2584018 |    0.8691996077229254 |
|  589324034.4252273 |    0.3215918327944307 |
| 252979168.05361542 |   -3.3096356335234014 |
|  543364857.1474626 |    -4.328725514082809 |
| 313981650.82381266 |    -1.567332326833505 |
|  38098625.71166744 |   -5.9262468205147325 |
|  756271263.0650384 |    0.1846679968643099 |
|  969370268.8129969 |   -1.0733388683460612 |
|  65168903.82532825 |   -1.4742098101001857 |
| 229778708.03121337 |    2.2329969440590194 |
| 260794576.00868928 |    -4.141290728514055 |
|  882738109.2001935 |     3.868843492512938 |
| 183453909.16815397 |   -0.5981484434386116 |
|  68574235.67649412 |   -1.8584516641532058 |
| 337920973.02857536 |    2.3087215777425283 |
|  670082516.7872369 |     -2.75719698427659 |
|  429169932.8064558 |   -1.1717671016888824 |
| 377194185.62428975 |    1.8554578852057824 |
| 188173436.53895813 |   -2.3241704066406843 |
|  972766959.2244389 |    2.4057213248277427 |
| 525131054.18881136 |    1.2747463965066546 |
|  878523031.7829217 |    3.7376228460150873 |
|  669689043.1556025 |    3.4251592222325526 |
|  139765526.5643485 |   -2.6793619063720904 |
|  905200032.6161023 |   -0.4632276605726626 |
|  506126770.5930046 |    1.9283671666066784 |
|  51653751.02044756 |     -5.04514964564714 |
| 532951682.11636645 |    -9.472618152445767 |
|  246802982.5700776 |   -0.9095949695533592 |
|  776220653.6802455 |     0.287963223345868 |
| 350424810.08003837 |   -1.3056472507960493 |
|  162784706.3334007 |   -4.1163762831377895 |
|  967363501.2851269 |    -1.432415538663097 |
|  142558867.8130614 |     -2.20904776039514 |
|  726883818.3976598 |    1.6410423900912323 |
|  719364086.0953956 |   -0.7874580271995035 |
|  899506586.2675328 |   -0.8316575448111596 |
|  408744549.1817866 |   -1.6020342884618084 |
|  9093011.822531972 |   -2.1616401398679534 |
| 375041532.94272625 |  0.009412091541060319 |
|  291966502.6474052 |     -4.04653166345221 |
| 135172001.42279384 |   -1.0807073244384888 |
|  771493255.8721427 |    2.1489150439098736 |
|   569204154.828483 |   0.39577435470105227 |
|  999332318.6767222 |    2.0492030890420847 |
| 23346890.812082633 |    -4.037129042847332 |
